"Host:","arldcn24",,,,"User:","root"
"Cmdline:","dstat --output /tmp/dstat-run-2000000.csv -cndy --net-packets",,,,"Date:","16 Jun 2014 16:57:12 CDT"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"system",,"pkt/total",
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
68.659,20.510,4.824,0.0,0.0,6.007,18413884.0,46689342.0,0.0,176128.0,1367266.0,289683.0,214107.0,214110.0
68.199,19.450,6.660,0.0,0.0,5.691,18016762.0,45687352.0,0.0,16384.0,1376138.0,291518.0,209567.0,209569.0
69.094,19.844,5.0,0.0,0.0,6.062,18364846.0,46557689.0,0.0,16384.0,1378938.0,288588.0,213546.0,213557.0
67.884,19.632,6.617,0.0,0.0,5.868,18070592.0,45829782.0,0.0,16384.0,1328130.0,296687.0,209992.0,209991.0
68.695,18.726,6.399,0.031,0.0,6.148,18191936.0,46123893.0,0.0,40960.0,1338865.0,293215.0,211660.0,211670.0
69.922,18.658,5.179,0.0,0.0,6.240,18338324.0,46505288.0,0.0,20480.0,1373803.0,289936.0,213133.0,213131.0
67.759,19.881,6.429,0.0,0.0,5.930,18156764.0,46030000.0,0.0,16384.0,1339791.0,293045.0,211224.0,211232.0
67.053,19.592,7.210,0.0,0.0,6.144,17846670.0,45251846.0,0.0,16384.0,1394744.0,294973.0,207521.0,207533.0
67.672,19.304,6.839,0.031,0.0,6.155,17818520.0,45182462.0,0.0,20480.0,1435617.0,291373.0,207193.0,207192.0
68.170,19.674,5.858,0.0,0.0,6.297,18160596.0,46051201.0,0.0,28672.0,1364216.0,290762.0,211132.0,211161.0
70.761,19.077,3.367,0.0,0.0,6.796,18327220.0,46469216.0,0.0,77824.0,1369296.0,278930.0,213133.0,213133.0
69.358,20.979,2.899,0.0,0.0,6.764,18352972.0,46534924.0,0.0,16384.0,1378624.0,276772.0,213361.0,213384.0
70.713,20.244,2.503,0.0,0.0,6.539,18437890.0,46757003.0,0.0,16384.0,1380320.0,272972.0,214347.0,214367.0
70.796,19.563,2.777,0.0,0.0,6.864,18433818.0,46745007.0,0.0,16384.0,1396514.0,273081.0,214433.0,214460.0
70.041,19.681,3.155,0.0,0.0,7.123,18326806.0,46470989.0,0.0,16384.0,1371141.0,277824.0,212968.0,212957.0
69.981,19.825,2.814,0.031,0.0,7.348,18430302.0,46737733.0,0.0,32768.0,1376856.0,275667.0,214427.0,214441.0
70.748,19.626,2.586,0.0,0.0,7.040,18463485.0,46816119.0,0.0,16384.0,1383633.0,273498.0,214699.0,214725.0
71.138,19.085,3.196,0.0,0.0,6.581,18285766.0,46351886.0,0.0,16384.0,1366011.0,276614.0,212584.0,212581.0
70.140,19.720,2.955,0.0,0.0,7.185,18347482.0,46526924.0,0.0,16384.0,1395578.0,276083.0,213337.0,213349.0
70.462,19.807,3.088,0.0,0.0,6.644,18357276.0,46555104.0,0.0,16384.0,1368330.0,275909.0,213576.0,213592.0
70.927,19.893,2.224,0.0,0.0,6.955,18560848.0,47065678.0,0.0,163840.0,1394603.0,271573.0,215762.0,215815.0
69.618,20.932,2.534,0.0,0.0,6.915,18483090.0,46865411.0,0.0,28672.0,1384631.0,272648.0,214882.0,214873.0
70.588,19.368,2.879,0.0,0.0,7.165,18389634.0,46611954.0,0.0,16384.0,1375919.0,275637.0,213850.0,213881.0
69.913,19.757,3.558,0.0,0.0,6.773,18145446.0,46013287.0,0.0,20480.0,1425843.0,276903.0,211043.0,211055.0
70.581,19.769,2.655,0.0,0.0,6.996,18417714.0,46748366.0,0.0,16384.0,1386690.0,274436.0,214075.0,214098.0
69.523,20.349,2.867,0.0,0.0,7.261,18404570.0,46629318.0,0.0,28672.0,1377586.0,274702.0,214076.0,214077.0
70.347,19.925,2.878,0.0,0.0,6.850,18405836.0,46674956.0,0.0,16384.0,1372635.0,274694.0,213785.0,213797.0
69.875,20.188,3.250,0.0,0.0,6.688,18297942.0,46395375.0,0.0,28672.0,1369136.0,277460.0,212811.0,212846.0
68.958,20.435,3.359,0.031,0.0,7.216,18150180.0,46024822.0,0.0,16384.0,1439314.0,276454.0,211217.0,211246.0
68.967,21.012,3.060,0.031,0.0,6.931,18348218.0,46513589.0,0.0,16384.0,1413386.0,273483.0,213323.0,213344.0
7.536,2.189,89.619,0.0,0.0,0.657,2066452.0,4991088.0,0.0,90112.0,149139.0,29493.0,24010.0,22609.0
0.0,0.0,100.0,0.0,0.0,0.0,186.0,338.0,0.0,0.0,165.0,283.0,3.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,306.0,322.0,0.0,0.0,205.0,243.0,5.0,1.0
0.0,0.031,99.969,0.0,0.0,0.0,246.0,322.0,0.0,12288.0,154.0,262.0,4.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,126.0,338.0,0.0,0.0,185.0,313.0,2.0,1.0
0.031,0.0,99.969,0.0,0.0,0.0,306.0,322.0,0.0,8192.0,169.0,256.0,5.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,66.0,338.0,0.0,0.0,148.0,245.0,1.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,246.0,322.0,0.0,0.0,165.0,257.0,4.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,126.0,322.0,0.0,0.0,172.0,322.0,2.0,1.0
0.0,0.0,99.969,0.031,0.0,0.0,366.0,322.0,0.0,24576.0,148.0,260.0,6.0,1.0
0.031,0.063,99.875,0.0,0.0,0.031,7197.0,8112.0,0.0,4096.0,675.0,859.0,85.0,68.0
0.0,0.031,99.969,0.0,0.0,0.0,8701.0,7520.0,0.0,0.0,657.0,918.0,100.0,77.0
0.0,0.031,99.969,0.0,0.0,0.0,8239.0,7504.0,0.0,0.0,696.0,978.0,97.0,77.0
0.031,0.0,99.969,0.0,0.0,0.0,8665.0,7618.0,0.0,0.0,672.0,925.0,104.0,78.0
0.031,0.0,99.969,0.0,0.0,0.0,8419.0,7968.0,0.0,0.0,657.0,904.0,100.0,77.0
0.0,0.0,100.0,0.0,0.0,0.0,8299.0,7504.0,0.0,12288.0,658.0,919.0,98.0,77.0
0.0,0.031,99.969,0.0,0.0,0.0,8058.0,7142.0,0.0,0.0,672.0,956.0,96.0,73.0
0.031,0.031,99.937,0.0,0.0,0.0,9693.0,7504.0,0.0,0.0,651.0,916.0,103.0,77.0
0.0,0.0,100.0,0.0,0.0,0.0,8113.0,7504.0,0.0,0.0,724.0,909.0,95.0,77.0
0.313,0.156,99.499,0.0,0.0,0.031,144222.0,178086.0,0.0,0.0,3439.0,3218.0,1403.0,1194.0
51.284,15.216,28.679,0.0,0.0,4.822,12327688.0,31001297.0,0.0,0.0,972321.0,201356.0,143494.0,143176.0
70.574,20.387,2.307,0.0,0.0,6.733,18484210.0,46877141.0,0.0,32768.0,1397535.0,269730.0,214929.0,214978.0
70.811,20.858,1.879,0.0,0.0,6.452,18617072.0,47209489.0,0.0,16384.0,1408389.0,266790.0,216432.0,216479.0
71.362,19.831,2.155,0.0,0.0,6.652,18543490.0,47029185.0,0.0,16384.0,1405470.0,269385.0,215607.0,215640.0
70.193,21.313,2.022,0.0,0.0,6.472,18587466.0,47135057.0,0.0,16384.0,1407332.0,268305.0,216212.0,216252.0
71.304,20.087,2.152,0.0,0.0,6.457,18544416.0,47011003.0,0.0,16384.0,1428889.0,268080.0,215582.0,215607.0
71.094,20.312,1.812,0.0,0.0,6.781,18605402.0,47181836.0,0.0,28672.0,1409868.0,269607.0,216354.0,216397.0
71.442,20.037,2.466,0.0,0.0,6.055,18470382.0,46838676.0,0.0,16384.0,1392605.0,268486.0,214760.0,214793.0
70.991,20.100,2.157,0.0,0.0,6.752,18541424.0,47010603.0,0.0,20480.0,1393619.0,270008.0,215596.0,215628.0
71.058,20.450,1.842,0.0,0.0,6.650,18596010.0,47152768.0,0.0,16384.0,1397309.0,268361.0,216262.0,216301.0
70.150,20.181,3.026,0.0,0.0,6.644,18587632.0,47123172.0,0.0,102400.0,1385196.0,276903.0,216139.0,216164.0
69.250,19.919,4.731,0.0,0.0,6.100,17937828.0,45486867.0,0.0,16384.0,1489974.0,276363.0,208537.0,208537.0
70.003,19.988,3.804,0.0,0.0,6.205,18343028.0,46522447.0,0.0,28672.0,1371701.0,279151.0,213359.0,213380.0
69.810,20.293,4.015,0.0,0.0,5.882,18384794.0,46616822.0,0.0,16384.0,1365648.0,283022.0,213733.0,213761.0
70.434,20.012,3.466,0.0,0.0,6.088,18449054.0,46777114.0,0.0,16384.0,1385071.0,279042.0,214306.0,214313.0
70.231,20.449,3.554,0.0,0.0,5.767,18438900.0,46752836.0,0.0,16384.0,1390061.0,281409.0,214615.0,214627.0
69.448,19.762,4.517,0.094,0.0,6.179,18221202.0,46193079.0,0.0,20480.0,1369315.0,283267.0,211839.0,211856.0
69.166,19.650,4.780,0.0,0.0,6.404,18151962.0,46034797.0,0.0,16384.0,1345114.0,287253.0,211105.0,211114.0
69.552,19.054,5.511,0.0,0.0,5.884,18044166.0,45752026.0,0.0,28672.0,1330033.0,288108.0,209781.0,209781.0
69.850,20.006,4.182,0.0,0.0,5.961,18339410.0,46499332.0,0.0,16384.0,1359039.0,282388.0,213305.0,213318.0
69.714,19.900,3.856,0.031,0.0,6.499,18214994.0,46188361.0,0.0,155648.0,1351109.0,279233.0,211726.0,211734.0
69.966,21.257,2.179,0.0,0.0,6.598,18491818.0,46894387.0,0.0,16384.0,1407360.0,271945.0,215092.0,215114.0
70.401,20.168,3.112,0.0,0.0,6.318,18315352.0,46444116.0,0.0,16384.0,1368571.0,276512.0,212934.0,212958.0
70.374,20.561,2.399,0.0,0.0,6.667,18466556.0,46823172.0,0.0,16384.0,1378558.0,274874.0,214718.0,214712.0
71.076,20.013,2.470,0.0,0.0,6.442,18436558.0,46743929.0,0.0,32768.0,1377820.0,273162.0,214398.0,214431.0
70.486,20.081,2.740,0.0,0.0,6.694,18394966.0,46630592.0,0.0,16384.0,1371907.0,274409.0,213838.0,213833.0
70.504,20.566,2.209,0.0,0.0,6.721,18456000.0,46795891.0,0.0,16384.0,1399063.0,272695.0,214645.0,214663.0
71.073,19.533,2.893,0.0,0.0,6.501,18333500.0,46511883.0,0.0,16384.0,1368957.0,276005.0,213170.0,213189.0
69.320,21.286,2.996,0.0,0.0,6.398,18333978.0,46471450.0,0.0,16384.0,1368535.0,277531.0,213219.0,213242.0
70.467,20.343,2.305,0.0,0.0,6.885,18531408.0,47000320.0,0.0,16384.0,1385796.0,273489.0,215490.0,215514.0
71.022,19.819,2.438,0.0,0.0,6.721,18459846.0,46812706.0,0.0,180224.0,1379523.0,273861.0,214649.0,214684.0
69.071,21.107,3.295,0.0,0.0,6.528,18161260.0,46038399.0,0.0,20480.0,1395093.0,278679.0,211161.0,211165.0
69.483,21.072,2.837,0.0,0.0,6.608,18366262.0,46561495.0,0.0,16384.0,1375951.0,273884.0,213484.0,213498.0
70.361,20.735,2.615,0.0,0.0,6.289,18390336.0,46651584.0,0.0,16384.0,1377945.0,275810.0,213955.0,213972.0
70.497,20.621,2.484,0.0,0.0,6.398,18410544.0,46670363.0,0.0,16384.0,1377881.0,275774.0,214056.0,214085.0
70.933,20.012,2.061,0.0,0.0,6.993,18575396.0,47113776.0,0.0,20480.0,1392394.0,271786.0,215958.0,215993.0
69.741,20.225,3.657,0.0,0.0,6.377,18001192.0,45634991.0,0.0,28672.0,1522674.0,273386.0,209333.0,209364.0
70.156,20.125,3.178,0.0,0.0,6.542,18274456.0,46326682.0,0.0,16384.0,1398825.0,277165.0,212439.0,212442.0
70.663,20.461,2.616,0.0,0.0,6.260,18446768.0,46780427.0,0.0,16384.0,1385331.0,274870.0,214524.0,214534.0
70.645,20.069,2.805,0.0,0.0,6.482,18307126.0,46431194.0,0.0,20480.0,1383007.0,277771.0,212812.0,212826.0
71.340,19.377,2.586,0.0,0.0,6.698,18400400.0,46652525.0,0.0,163840.0,1376987.0,274198.0,214053.0,214078.0
70.511,20.262,2.930,0.062,0.0,6.234,18250598.0,46274356.0,0.0,16384.0,1368231.0,274911.0,212114.0,212122.0
70.259,20.431,3.030,0.0,0.0,6.279,18249314.0,46282682.0,0.0,28672.0,1366435.0,277893.0,212268.0,212283.0
69.558,20.896,2.985,0.0,0.0,6.561,18317834.0,46444377.0,0.0,16384.0,1370927.0,277973.0,213054.0,213091.0
70.672,20.237,2.491,0.0,0.0,6.600,18414226.0,46697188.0,0.0,16384.0,1376997.0,274009.0,214095.0,214113.0
69.850,20.630,2.934,0.0,0.0,6.586,18389796.0,46636183.0,0.0,20480.0,1373725.0,273766.0,213844.0,213881.0
70.805,19.775,2.901,0.0,0.0,6.519,18303274.0,46402388.0,0.0,20480.0,1385392.0,275796.0,212854.0,212881.0
70.162,20.069,3.152,0.0,0.0,6.617,18360332.0,46552746.0,0.0,28672.0,1366274.0,276936.0,213435.0,213453.0
70.753,19.882,2.800,0.0,0.0,6.565,18360056.0,46560457.0,0.0,16384.0,1372491.0,276247.0,213524.0,213539.0
70.106,20.603,2.828,0.0,0.0,6.464,18326022.0,46466581.0,0.0,16384.0,1371010.0,275790.0,213086.0,213097.0
70.118,21.051,2.270,0.0,0.0,6.561,18505142.0,46917264.0,0.0,77824.0,1388440.0,270743.0,215126.0,215155.0
71.117,19.390,3.361,0.0,0.0,6.131,18200290.0,46155910.0,0.0,16384.0,1352504.0,276785.0,211663.0,211696.0
69.588,21.148,2.277,0.0,0.0,6.987,18389486.0,46630498.0,0.0,16384.0,1407625.0,271975.0,213885.0,213912.0
70.103,20.431,2.812,0.0,0.0,6.654,18328432.0,46474384.0,0.0,28672.0,1370320.0,276487.0,213137.0,213154.0
71.273,19.619,2.121,0.0,0.0,6.987,18470119.0,46839335.0,0.0,20480.0,1383030.0,271560.0,214727.0,214745.0
70.122,20.574,2.623,0.0,0.0,6.681,18368470.0,46573693.0,0.0,24576.0,1368173.0,271692.0,213508.0,213535.0
70.610,19.812,2.817,0.0,0.0,6.761,18301384.0,46406211.0,0.0,16384.0,1370229.0,276437.0,212880.0,212900.0
70.550,19.925,2.904,0.0,0.0,6.621,18213756.0,46166747.0,0.0,16384.0,1405920.0,275488.0,211717.0,211736.0
70.352,19.745,2.927,0.031,0.0,6.945,18303546.0,46418241.0,0.0,16384.0,1363470.0,273755.0,212893.0,212902.0
70.526,20.213,2.879,0.0,0.0,6.383,18352332.0,46538080.0,0.0,40960.0,1373778.0,274035.0,213425.0,213462.0
15.153,4.352,79.148,0.063,0.0,1.284,4061782.0,10013912.0,0.0,94208.0,295465.0,59058.0,47167.0,45622.0
0.0,0.0,100.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,145.0,260.0,1.0,0.0
0.031,0.0,99.969,0.0,0.0,0.0,60.0,0.0,0.0,0.0,134.0,251.0,1.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,256.0,0.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,342.0,0.0,0.0,0.0,231.0,307.0,2.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12288.0,149.0,265.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,130.0,241.0,2.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,145.0,257.0,2.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,162.0,304.0,2.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,258.0,0.0,0.0
0.031,0.0,99.969,0.0,0.0,0.0,6677.0,7018.0,0.0,4096.0,547.0,779.0,79.0,59.0
0.031,0.0,99.937,0.031,0.0,0.0,8473.0,7520.0,0.0,12288.0,650.0,918.0,101.0,77.0
0.0,0.063,99.937,0.0,0.0,0.0,9420.0,7182.0,0.0,0.0,793.0,969.0,103.0,76.0
0.0,0.0,100.0,0.0,0.0,0.0,8293.0,7182.0,0.0,0.0,674.0,911.0,98.0,76.0
0.0,0.063,99.937,0.0,0.0,0.0,8233.0,7182.0,0.0,0.0,655.0,917.0,97.0,76.0
0.0,0.0,100.0,0.0,0.0,0.0,9346.0,7039.0,0.0,0.0,639.0,896.0,101.0,76.0
0.031,0.031,99.937,0.0,0.0,0.0,8683.0,6947.0,0.0,0.0,691.0,982.0,94.0,72.0
0.0,0.031,99.969,0.0,0.0,0.0,8173.0,7182.0,0.0,12288.0,642.0,909.0,96.0,76.0
0.0,0.031,99.969,0.0,0.0,0.0,8173.0,7182.0,0.0,0.0,649.0,916.0,96.0,76.0
0.0,0.0,100.0,0.0,0.0,0.0,8757.0,7182.0,0.0,0.0,640.0,916.0,97.0,76.0
0.094,0.125,99.781,0.0,0.0,0.0,67159.0,81752.0,0.0,12288.0,1928.0,2044.0,663.0,567.0
33.155,10.245,53.268,0.126,0.0,3.206,7348472.0,18235551.0,0.0,0.0,708888.0,144523.0,85345.0,84852.0
72.170,20.294,1.220,0.0,0.0,6.316,18164350.0,46065626.0,0.0,16384.0,1396381.0,259010.0,211247.0,211302.0
71.803,19.775,1.809,0.0,0.0,6.613,18470176.0,46823661.0,0.0,32768.0,1401355.0,264379.0,214786.0,214841.0
72.207,20.156,1.315,0.0,0.0,6.322,18544582.0,47028321.0,0.0,16384.0,1399049.0,263145.0,215602.0,215663.0
71.308,20.512,1.218,0.0,0.0,6.962,18599526.0,47160789.0,0.0,16384.0,1402719.0,262924.0,216304.0,216360.0
71.129,20.144,1.783,0.0,0.0,6.944,18451920.0,46800541.0,0.0,16384.0,1399210.0,266249.0,214524.0,214583.0
72.208,20.087,0.749,0.0,0.0,6.956,18706154.0,47427702.0,0.0,16384.0,1412907.0,259029.0,217478.0,217547.0
71.719,20.326,1.315,0.0,0.0,6.640,18561334.0,47074509.0,0.0,28672.0,1399800.0,264609.0,215864.0,215928.0
72.080,20.019,1.312,0.0,0.0,6.590,18525360.0,46983722.0,0.0,16384.0,1397910.0,263415.0,215405.0,215450.0
70.200,19.481,5.222,0.0,0.0,5.097,18630280.0,47225638.0,0.0,28672.0,1297075.0,280915.0,216653.0,216689.0
70.620,19.399,5.194,0.0,0.0,4.787,18657126.0,47304786.0,0.0,90112.0,1287624.0,284134.0,216912.0,216983.0
70.392,19.623,5.149,0.0,0.0,4.835,18724298.0,47483257.0,0.0,16384.0,1299796.0,282069.0,217734.0,217756.0
71.518,18.884,4.456,0.0,0.0,5.142,18859822.0,47824410.0,0.0,16384.0,1302946.0,276622.0,219299.0,219368.0
70.971,19.321,4.681,0.0,0.0,5.027,18801662.0,47658750.0,0.0,40960.0,1285449.0,277840.0,218627.0,218629.0
70.585,19.600,4.877,0.0,0.0,4.939,18746412.0,47559555.0,0.0,16384.0,1290887.0,276510.0,217995.0,218057.0
70.128,20.113,4.817,0.0,0.0,4.942,18769772.0,47581100.0,0.0,16384.0,1278593.0,279004.0,218244.0,218257.0
69.915,19.742,5.218,0.0,0.0,5.124,18629252.0,47246259.0,0.0,16384.0,1314034.0,280525.0,216614.0,216627.0
71.004,19.080,5.130,0.0,0.0,4.786,18654240.0,47292510.0,0.0,20480.0,1281689.0,281826.0,216947.0,216987.0
69.587,18.878,6.429,0.0,0.0,5.106,18444722.0,46769365.0,0.0,28672.0,1261420.0,284747.0,214421.0,214448.0
68.979,20.380,4.729,0.0,0.0,5.912,18163866.0,46064062.0,0.0,16384.0,1339986.0,286207.0,211096.0,211075.0
69.710,20.006,4.300,0.0,0.0,5.983,18253462.0,46256618.0,0.0,106496.0,1348705.0,281764.0,212447.0,212464.0
69.514,19.202,5.455,0.0,0.0,5.829,17662258.0,44812795.0,0.0,16384.0,1453207.0,281776.0,205313.0,205311.0
70.103,20.025,3.843,0.0,0.0,6.029,18244288.0,46245083.0,0.0,16384.0,1357844.0,280590.0,212111.0,212114.0
69.527,20.013,4.322,0.0,0.0,6.138,18185634.0,46114998.0,0.0,16384.0,1346856.0,284279.0,211418.0,211418.0
70.689,19.665,3.660,0.0,0.0,5.986,18275222.0,46347258.0,0.0,28672.0,1356983.0,281454.0,212568.0,212585.0
68.740,20.069,4.939,0.0,0.0,6.252,18062894.0,45797995.0,0.0,20480.0,1353153.0,285026.0,209937.0,209930.0
68.619,20.388,4.948,0.094,0.0,5.951,17905288.0,45401241.0,0.0,16384.0,1415010.0,281119.0,208343.0,208354.0
69.963,19.557,4.336,0.0,0.0,6.145,18171772.0,46070802.0,0.0,16384.0,1363023.0,283604.0,211260.0,211305.0
70.003,20.050,4.022,0.0,0.0,5.925,18273892.0,46338654.0,0.0,16384.0,1354968.0,279299.0,212421.0,212418.0
70.916,20.106,2.431,0.0,0.0,6.546,18229214.0,46230591.0,0.0,16384.0,1381444.0,271350.0,212024.0,212045.0
71.282,20.393,1.403,0.0,0.0,6.922,18465128.0,46827990.0,0.0,102400.0,1392080.0,264436.0,214706.0,214718.0
70.812,20.562,1.688,0.0,0.0,6.938,18345554.0,46522678.0,0.0,16384.0,1409850.0,265570.0,213315.0,213350.0
71.513,20.174,1.712,0.0,0.0,6.600,18373242.0,46586726.0,0.0,20480.0,1384127.0,267461.0,213643.0,213677.0
70.789,20.539,1.753,0.0,0.0,6.919,18363462.0,46548015.0,0.0,16384.0,1382683.0,270376.0,213545.0,213582.0
70.814,20.393,1.715,0.0,0.0,7.078,18327328.0,46473052.0,0.0,20480.0,1378548.0,268702.0,213073.0,213089.0
69.579,21.030,2.059,0.0,0.0,7.332,18255204.0,46277915.0,0.0,16384.0,1372380.0,272274.0,212279.0,212309.0
71.518,19.601,1.932,0.0,0.0,6.949,18294320.0,46415185.0,0.0,28672.0,1425685.0,268261.0,212746.0,212767.0
70.284,20.829,2.214,0.0,0.0,6.673,18002552.0,45643446.0,0.0,16384.0,1543229.0,268087.0,209386.0,209399.0
70.991,20.444,1.751,0.0,0.0,6.815,18349482.0,46515256.0,0.0,16384.0,1385894.0,269533.0,213297.0,213328.0
70.658,19.738,3.586,0.0,0.0,6.018,18203442.0,46160320.0,0.0,28672.0,1361870.0,279744.0,211672.0,211695.0
70.103,19.745,4.173,0.0,0.0,5.979,18172068.0,46081355.0,0.0,167936.0,1351249.0,282233.0,211302.0,211307.0
70.454,19.374,4.163,0.0,0.0,6.009,18177964.0,46090775.0,0.0,16384.0,1364694.0,277474.0,211363.0,211382.0
68.883,20.256,4.931,0.125,0.0,5.805,17911240.0,45400481.0,0.0,28672.0,1390745.0,282956.0,208244.0,208245.0
69.276,20.555,4.304,0.0,0.0,5.864,18004178.0,45666565.0,0.0,16384.0,1347813.0,280897.0,209441.0,209448.0
70.918,19.502,3.950,0.0,0.0,5.630,18189250.0,46130443.0,0.0,24576.0,1355763.0,281353.0,211434.0,211440.0
69.956,20.737,3.467,0.0,0.0,5.840,18336300.0,46499621.0,0.0,16384.0,1366961.0,277401.0,213206.0,213229.0
69.379,20.455,3.960,0.0,0.0,6.205,18260194.0,46297416.0,0.0,16384.0,1367234.0,280019.0,212225.0,212237.0
69.790,20.495,3.479,0.0,0.0,6.236,18331010.0,46469314.0,0.0,40960.0,1371906.0,277315.0,213293.0,213322.0
71.339,18.961,3.567,0.0,0.0,6.133,18250438.0,46289501.0,0.0,20480.0,1382461.0,277232.0,212212.0,212231.0
71.223,20.394,1.533,0.0,0.0,6.850,18461430.0,46808826.0,0.0,16384.0,1388597.0,266193.0,214689.0,214711.0
70.559,20.466,2.360,0.0,0.0,6.615,18255322.0,46291756.0,0.0,90112.0,1374339.0,273774.0,212237.0,212256.0
70.818,21.036,1.935,0.0,0.0,6.211,18320806.0,46457443.0,0.0,16384.0,1375120.0,267971.0,213006.0,213019.0
71.975,19.689,1.462,0.0,0.0,6.874,18435462.0,46724862.0,0.0,16384.0,1393179.0,267322.0,214200.0,214226.0
71.750,19.812,1.781,0.0,0.0,6.656,18333344.0,46502121.0,0.0,28672.0,1399354.0,267597.0,213353.0,213389.0
70.601,20.741,2.118,0.0,0.0,6.540,18254638.0,46292123.0,0.0,16384.0,1375771.0,271731.0,212328.0,212362.0
70.103,20.494,2.281,0.0,0.0,7.123,18286446.0,46350026.0,0.0,20480.0,1370710.0,272023.0,212527.0,212514.0
71.424,19.683,1.866,0.0,0.0,7.027,18295922.0,46416418.0,0.0,16384.0,1378991.0,270063.0,212784.0,212858.0
70.766,20.517,2.117,0.0,0.0,6.600,18226888.0,46231263.0,0.0,16384.0,1376971.0,270902.0,211960.0,211969.0
71.478,20.056,1.375,0.0,0.0,7.092,18463984.0,46806547.0,0.0,16384.0,1393277.0,265217.0,214731.0,214746.0
69.786,20.640,3.108,0.0,0.0,6.466,18160094.0,46046389.0,0.0,28672.0,1394524.0,277867.0,211127.0,211145.0
30.458,8.344,58.407,0.063,0.0,2.729,7969578.0,19877324.0,0.0,90112.0,590323.0,118579.0,92694.0,90936.0
0.0,0.0,100.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,134.0,247.0,1.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,254.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,172.0,308.0,4.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,1070.0,0.0,0.0,0.0,152.0,257.0,9.0,0.0
0.0,0.0,99.969,0.031,0.0,0.0,212.0,0.0,0.0,12288.0,203.0,247.0,3.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,484.0,0.0,0.0,0.0,148.0,253.0,7.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,742.0,0.0,0.0,0.0,163.0,307.0,3.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,254.0,0.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,60.0,0.0,0.0,4096.0,165.0,283.0,1.0,0.0
0.031,0.0,99.969,0.0,0.0,0.0,5399.0,5506.0,0.0,0.0,416.0,606.0,59.0,43.0
0.0,0.031,99.969,0.0,0.0,0.0,9627.0,7182.0,0.0,12288.0,715.0,1012.0,102.0,76.0
0.031,0.031,99.937,0.0,0.0,0.0,8515.0,7182.0,0.0,0.0,653.0,921.0,97.0,76.0
0.0,0.0,100.0,0.0,0.0,0.0,8173.0,7182.0,0.0,0.0,718.0,925.0,96.0,76.0
0.0,0.031,99.969,0.0,0.0,0.0,8233.0,7182.0,0.0,0.0,652.0,921.0,97.0,76.0
0.0,0.0,100.0,0.0,0.0,0.0,8173.0,7182.0,0.0,0.0,728.0,973.0,96.0,76.0
0.0,0.031,99.969,0.0,0.0,0.0,8233.0,7182.0,0.0,0.0,701.0,901.0,97.0,76.0
0.0,0.0,100.0,0.0,0.0,0.0,7806.0,6804.0,0.0,12288.0,710.0,908.0,92.0,72.0
0.0,0.031,99.969,0.0,0.0,0.0,8533.0,7182.0,0.0,0.0,678.0,920.0,102.0,76.0
0.031,0.031,99.937,0.0,0.0,0.0,8653.0,7182.0,0.0,8192.0,703.0,994.0,104.0,76.0
0.0,0.031,99.969,0.0,0.0,0.0,8173.0,7182.0,0.0,0.0,629.0,904.0,96.0,76.0
0.0,0.031,99.969,0.0,0.0,0.0,8173.0,7182.0,0.0,0.0,729.0,915.0,96.0,76.0
8.122,3.343,87.535,0.0,0.0,1.000,1817735.0,4071126.0,0.0,0.0,167678.0,54195.0,20850.0,20098.0
71.581,20.125,1.596,0.125,0.0,6.573,17351356.0,44010764.0,0.0,40960.0,1435098.0,247047.0,201795.0,201865.0
72.427,20.150,0.967,0.0,0.0,6.457,18484878.0,46873335.0,0.0,16384.0,1409026.0,260264.0,214947.0,214995.0
71.673,20.785,0.935,0.0,0.0,6.606,18486384.0,46894774.0,0.0,20480.0,1393109.0,261758.0,214940.0,215003.0
